GEOID20,District
34003110005,5
34031030002,3
34031030007,3
34031020304,3
34003350004,3
34003350008,3
34031040112,3
34031040106,3
34031040201,3
34031040203,3
34031040111,3
34031040202,3
34031040204,3
34031075008,7
34031075009,9
34003350010,3
34003350005,5
34003350006,3
34003350002,3
34003350007,5
34003100001,7
34003165003,11
34003165013,9
34031040206,3
34031040205,3
34031040108,3
34031070407,1
34003165001,9
34003165012,9
34003165002,9
34003165011,11
34031015002,3
34031030004,3
34031070604,3
34031070309,3
34003240005,5
34003240008,7
34003240003,5
34003165005,7
34003165014,7
34003165004,9
34003350003,5
34003100006,3
34003100004,3
34003100005,3
34003100003,3
34003100002,5
34031055009,7
34031055001,9
34031055006,9
34003340003,7
34003340002,7
34003165006,7
34003165007,7
34003210007,7
34003210008,7
34031055007,11
34003210002,5
34003210001,7
34031040105,3
34031075007,9
34027075006,1
34027155011,1
34027155008,1
34027075005,3
34031055004,9
34031065003,5
34031065004,7
34031065002,7
34031065007,3
34031065005,5
34031065001,5
34003210004,5
34003210005,5
34003210006,5
34031055008,7
34031065008,5
34031065006,5
34027080102,1
34027155010,1
34027155009,1
34031045002,3
34031070105,1
34031070601,3
34003210003,3
34031070605,3
34031045001,3
34031005003,5
34031005004,5
34027165001,3
34031045003,3
34027015001,3
34027165003,3
34031045004,3
34031070603,3
34031070606,3
34027015002,1
34027155006,1
34027155012,1
34027075002,1
34027015004,5
34027015003,3
34027015005,3
34031045005,3
34031045006,3
34031070303,1
34031070305,3
34031070308,1
34027155007,1
34027155005,1
34031070602,3
34031070503,3
34031070401,1
34031070304,1
34031070306,1
34031070307,1
34031070104,1
34031070402,1
34031070302,1
34031070301,1
34031055005,5
34031055002,7
34003220005,5
34003070005,5
34003230012,7
34003335007,7
34003070004,7
34003135003,5
34003335001,5
34003335003,5
34003135002,5
34003135004,5
34003335002,5
34003335004,7
34003330001,7
34003330005,5
34003050011,7
34003130001,7
34003050009,7
34003330006,7
34003330002,7
34003330004,5
34003140002,5
34003290002,7
34003350009,5
34031020402,5
34031020403,5
34003230017,7
34003230018,5
34003230019,5
34003230020,7
34003165010,11
34003290001,7
34003240007,7
34003235001,7
34003135005,7
34003070003,7
34003070002,7
34003265003,9
34003265005,9
34003320005,5
34003255011,5
34003140001,5
34003315004,7
34003120003,9
34003205001,9
34003315001,11
34003340004,9
34003315005,9
34003315003,9
34003135006,7
34003320006,5
34003320004,5
34003230003,7
34003260002,7
34003260001,7
34003230009,7
34003230011,7
34003230008,7
34003230010,7
34003255003,5
34003255001,5
34003205002,9
34003035006,9
34003035002,9
34003005003,5
34003330003,5
34003335008,7
34003230007,7
34003110002,5
34003110001,5
34003230004,7
34003260003,7
34003235006,9
34003235005,9
34003180003,11
34003190009,9
34003190008,9
34003190007,9
34003190006,9
34003230002,7
34003230005,7
34003235004,7
34003180001,9
34003180002,11
34003260007,9
34003170003,9
34003220004,7
34003240001,7
34003240004,7
34003005004,5
34003085005,5
34003085013,5
34003085011,5
34003085007,7
34003085012,5
34003085006,7
34003085001,7
34003085016,5
34003085017,5
34003085010,5
34003085015,5
34003067006,5
34003067007,7
34003255010,5
34003255013,5
34003255018,5
34003255009,5
34003255007,5
34003255002,5
34003255008,5
34003255012,5
34003255017,5
34003255016,5
34003175005,5
34003175003,5
34003255004,5
34003175001,5
34003255014,5
34003140003,5
34003255006,5
34003255005,5
34003110003,5
34003175004,5
34003175002,5
34003110004,5
34003350001,5
34003230013,7
34003230014,7
34031020303,5
34003085021,5
34003085019,5
34003085020,5
34003085022,5
34003085018,5
34031020201,5
34003067005,5
34031040411,5
34031040306,5
34003067004,7
34031040312,5
34031040311,5
34031040103,3
34003085002,7
34031040305,5
34031040408,5
34031040407,5
34031040502,3
34031040503,5
34031040501,5
34031040406,5
34031040403,5
34031040604,3
34031040110,3
34031050001,3
34031020102,5
34031040410,5
34031040304,5
34031040302,5
34031040504,5
34031040405,5
34031040310,5
34031040404,5
34031040308,5
34031040307,5
34031040506,3
34003285010,7
34003255015,5
34003315002,9
34003240002,7
34003240006,9
34003050003,9
34003050008,9
34003050006,7
34003220006,5
34003335005,5
34003220003,7
34003035004,9
34003050007,9
34003050005,9
34003120002,7
34003035003,7
34003190002,7
34003050004,7
34003035001,7
34003045001,7
34003120001,7
34003050002,9
34003015001,9
34003050001,9
34003015002,9
34003015005,9
34003015003,9
34003015007,9
34003015008,9
34003015006,9
34003190005,7
34003040004,9
34003040005,9
34003335006,7
34003265001,7
34003015017,9
34003015004,9
34003305002,9
34003040001,9
34003040006,9
34003015014,9
34003015016,9
34003015015,9
34003305004,9
34003050010,9
34003305007,9
34003305009,9
34003190004,7
34003190003,7
34003015010,9
34003015013,9
34003070006,7
34003070001,7
34003135001,7
34003305006,9
34003305003,9
34003305001,9
34003170002,9
34003170004,7
34013065207,3
34013065306,3
34013065402,3
34013065407,3
34013065408,3
34013070C29,9
34013070C34,9
34013070C35,11
34013070C45,11
34013070C49,11
34013070E09,11
34013070E10,11
34013070E11,11
34013070E13,11
34013070E25,11
34013070N29,7
34013070W43,9
34013070W44,7
34015015002,4
34015015003,4
34015015004,4
34015015007,4
34017030A09,12
34017030A33,11
34017030B06,9
34017030B07,9
34017030B08,9
34017030C05,11
34017030C06,9
34017030C09,9
34017030C11,11
34017030C20,9
34017030C26,9
34017030C27,9
34017030F01,12
34017030F02,11
34017030F30,11
34017030F31,12
34017035102,11
34017035108,9
34017035203,9
34017035206,11
34017035401,9
34017035405,9
34023077109,10
34023077110,10
34023077205,10
34023077301,10
34023077408,10
34025080008,8
34025080022,8
34025080024,8
34025155003,10
34025155004,10
34025155007,10
34025155008,8
34025155024,10
34025155027,10
34025155028,10
34025155029,10
34027095001,5
34027095005,3
34029025103,8
34029025107,8
34029025134,8
34029025205,8
34029025211,8
34029025233,8
34029025235,8
34029025236,8
34029025240,8
34029060001,8
34031070504,3
34031070607,1
34035030014,1
34035050003,2
34035050010,2
34035050031,2
34039045101,11
34039045103,11
34039045201,12
34039045301,12
34039045302,12
34039045303,10
34039045404,10
34039045801,12
34039045802,10
